Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV52,OUT019,333.75626575006936
NCW06,OUT013,3165.9587357934715
FDX36,OUT035,3723.9598995116144
FDT35,OUT027,4385.243169400862
NCL19,OUT010,345.98969144717876
NCD31,OUT046,2691.5705266848695
FDE53,OUT019,290.34347214564326
FDW58,OUT019,296.7892773102947
DRF48,OUT046,3187.408781672544
FDW57,OUT035,2918.259864093186
DRH13,OUT017,1597.0371791437258
FDT33,OUT013,2785.1035017778113
DRK47,OUT027,5746.627115657053
FDY22,OUT010,396.63060779428633
FDC35,OUT019,518.0546882448418
FDO03,OUT013,3884.5761084349933
FDF24,OUT045,1299.415961657516
FDF56,OUT018,2663.9948903100585
FDD28,OUT013,939.9792136736522
FDG53,OUT027,3246.0450386094913
FDO27,OUT019,246.8503090331974
NCF54,OUT018,2580.4459872227735
FDC20,OUT027,1593.544886945844
FDU10,OUT046,668.3658218120779
DRA24,OUT018,2331.328132719428
FDA02,OUT010,311.87798640528314
FDG10,OUT017,952.0445524936353
FDW39,OUT010,525.075542008513
FDP04,OUT019,182.14629051140747
NCM55,OUT013,3187.162176928459
FDG47,OUT045,4363.550513356186
NCU41,OUT017,3165.9587357934715
NCK31,OUT017,790.6928066106035
FDZ46,OUT045,1694.978671136233
FDU13,OUT027,3760.625809218965
NCF19,OUT045,748.1550091678133
NCJ43,OUT013,2900.3924832132366
NCJ05,OUT045,2373.8545020125284
FDS04,OUT027,3246.0450386094913
FDX28,OUT010,309.48756305927895
FDB41,OUT027,1167.6435488373133
FDG53,OUT046,2125.9970902615
FDL15,OUT010,388.3952271034306
FDQ08,OUT049,970.4299553261249
DRN36,OUT013,1533.3439187301321
FDI46,OUT013,3940.2371494935173
FDG16,OUT027,5504.825180871655
FDV32,OUT013,943.9817362618185
FDF44,OUT010,319.7084637409273
FDK04,OUT018,740.858826480778
NCA41,OUT013,3158.5577174799046
FDD51,OUT017,715.5247774533016
NCZ53,OUT045,3200.2939735413206
FDP01,OUT027,3768.450047122143
FDY25,OUT049,2995.296371956141
FDB17,OUT018,2622.79558439756
NCV54,OUT018,1909.7080358738492
FDJ32,OUT017,1024.9656607741074
FDA37,OUT049,2092.425431737849
FDG35,OUT035,2981.6996739654523
NCM05,OUT018,3648.9475445937023
FDG45,OUT046,3451.1333752166183
FDH28,OUT013,696.9054842467381
NCE18,OUT049,3999.6191884206783
FDH38,OUT045,1918.1221174342943
FDR56,OUT013,3134.1305730069257
FDH17,OUT027,2556.596465681157
FDD39,OUT049,3446.4399494079867
FDB41,OUT049,798.447939702842
NCR53,OUT046,3686.746634866698
FDX46,OUT017,963.8709550321682
FDV28,OUT049,689.1358101794768
FDA08,OUT018,2437.633721345022
FDH45,OUT017,715.5247774533016
NCS38,OUT010,379.229320090991
FDD40,OUT010,621.989823999705
DRM59,OUT035,2483.379364326104
NCJ43,OUT018,2637.008164997253
NCN29,OUT013,834.8361931628341
NCC19,OUT045,3134.0609436352506
FDR56,OUT035,3186.132767133953
FDZ43,OUT049,4046.310359938719
FDJ32,OUT010,138.04865065170551
DRH03,OUT017,1411.690583090808
NCZ54,OUT035,2666.6147102788486
FDE26,OUT017,2427.8281834352806
FDS03,OUT045,1028.7137548935668
DRZ24,OUT019,342.94306554796697
FDO48,OUT027,5533.953047026132
FDW39,OUT049,2922.2999933633646
NCK05,OUT049,935.5378986915575
NCK30,OUT017,3668.917659510213
FDT27,OUT018,3540.043692224228
FDS08,OUT019,417.32447090644587
NCJ19,OUT049,905.7147730878348
FDC58,OUT045,718.7472300970916
DRE37,OUT013,3134.1305730069257
FDW02,OUT035,2100.3573471937975
FDJ02,OUT010,388.3952271034306
FDX09,OUT045,2862.9737008572974
FDT31,OUT010,634.055162819688
FDI24,OUT049,2914.8424528231453
FDY09,OUT045,2943.427619990293
FDV28,OUT045,637.5632196854323
DRM47,OUT049,3182.7153558639125
FDT52,OUT019,593.4342398572954
FDI48,OUT018,613.9445363229772
FDY55,OUT017,4088.6353502382244
FDU48,OUT013,2151.9563471474717
FDN25,OUT045,925.2059558219406
FDP20,OUT049,2092.425431737849
FDJ15,OUT013,3662.1644707148153
FDD04,OUT018,1960.542953045934
FDY58,OUT045,3868.7235989679248
FDR37,OUT018,2828.291248656408
FDF44,OUT013,2151.9563471474717
FDD32,OUT045,1299.415961657516
FDR57,OUT017,2548.906227030275
DRG39,OUT027,1579.2386768082335
FDX15,OUT017,2603.257202397599
DRN37,OUT045,2741.485497470625
FDW40,OUT027,3287.2382435839495
FDB32,OUT049,1766.6634513979527
FDM40,OUT018,1994.4218993977606
FDE39,OUT027,3143.9034772417835
DRH49,OUT017,1303.4276663396129
FDT46,OUT049,805.3255718006287
NCF06,OUT035,3838.9477252115294
FDP07,OUT017,3134.1305730069257
FDC04,OUT013,3941.7633255108335
FDZ32,OUT017,1717.2094695281642
FDD50,OUT045,2747.0115109986205
FDU56,OUT017,3141.0082051047125
FDV34,OUT017,1055.552351565262
NCY41,OUT013,730.1565161390344
NCK18,OUT046,2754.6642779083027
DRH25,OUT049,834.3938970420759
FDT57,OUT046,3928.0447777193963
FDV56,OUT018,1467.3145374865876
FDV12,OUT045,1518.5706608784203
FDN52,OUT017,1326.4287360467129
FDX38,OUT035,816.4866665069308
FDE47,OUT018,1886.6857091727907
NCO07,OUT013,3505.6716618068713
FDV09,OUT027,3809.6432520966014
FDZ23,OUT019,547.8194940791427
DRH51,OUT018,1226.3493569487766
NCY54,OUT045,2873.2223615450916
DRG49,OUT013,3881.6442011515646
NCC19,OUT049,3185.9296956010985
NCV53,OUT045,4137.732923128354
FDZ47,OUT019,359.62916097898
NCO26,OUT018,1740.4914541392059
NCP02,OUT045,961.0366411966527
NCW30,OUT018,3452.9715890004704
NCN55,OUT046,3896.433130633676
FDB20,OUT010,283.27479519313306
DRL11,OUT013,2495.385231127905
DRD60,OUT045,3203.7158842256426
FDW14,OUT010,335.4246465655563
FDL27,OUT010,206.90991508037487
FDU09,OUT018,740.858826480778
DRH36,OUT027,2062.5215168699488
FDP34,OUT027,3790.6289133933883
FDE04,OUT017,2962.718851467808
FDZ57,OUT027,3316.342462818396
FDF02,OUT010,283.0870516012895
FDG28,OUT045,3931.6017243041856
NCI31,OUT046,621.6141339686347
FDT43,OUT013,809.885662474075
FDU20,OUT046,2100.6534109234863
FDD53,OUT013,734.4677483710714
FDW15,OUT045,2408.7465586470958
NCT53,OUT045,2611.32854704296
NCG55,OUT027,2982.730892303367
FDD48,OUT035,1940.7851940363787
FDG47,OUT049,4154.553963783949
FDI21,OUT017,1043.4870127452787
FDT27,OUT017,3808.587775965668
DRO35,OUT013,1922.11885118354
FDD33,OUT017,3884.5761084349933
FDC04,OUT035,3993.765519637861
FDY34,OUT013,2832.485439824153
DRJ49,OUT049,2122.8570835426926
FDE05,OUT049,2449.169324976136
FDU31,OUT017,3453.2868194981083
NCN19,OUT027,5224.408088857623
FDK56,OUT027,5142.895380394382
FDK58,OUT017,1646.9120453192593
NCJ42,OUT035,1650.2092108977333
FDZ34,OUT027,5205.735264063067
FDA52,OUT018,2671.9002216318204
NCR29,OUT013,964.9297443624113
FDT48,OUT035,3489.0382042116426
DRJ51,OUT019,584.9131609221739
NCS54,OUT046,2944.486409320536
FDV01,OUT035,2435.308527253859
DRG51,OUT027,4031.6388979676726
NCG42,OUT013,2124.5218310531236
FDA51,OUT049,1915.2889266920702
FDV19,OUT010,405.1467622629946
NCT18,OUT045,3221.2088743741824
NCS41,OUT045,3155.7971345868236
FDO03,OUT046,3805.883715299239
FDL12,OUT010,150.7496786097835
FDY37,OUT010,374.7178700739684
FDI58,OUT049,1429.9573844069594
FDT28,OUT018,2198.1366270586273
NCC42,OUT010,336.6780676736873
FDO01,OUT017,2212.575706816776
FDJ02,OUT013,2483.259836382389
FDQ04,OUT018,523.282022358214
DRL47,OUT013,2082.1154502056042
FDZ32,OUT035,1735.8758123810028
FDC35,OUT035,3449.8573606780274
FDX14,OUT045,1059.534551466867
FDZ35,OUT013,1729.2748083481474
FDL14,OUT013,2462.841933911588
FDO04,OUT049,947.4844618201888
DRK11,OUT017,2484.563622032757
FDB44,OUT018,3124.3190536363104
FDZ50,OUT049,3245.555239532598
FDI12,OUT027,2514.782465209314
FDU43,OUT017,3819.653734467592
FDD58,OUT010,258.6791564521385
FDB27,OUT017,3141.0082051047125
FDB04,OUT018,1188.4540636656739
NCO17,OUT013,1977.2720606696114
FDL12,OUT017,933.1015815758655
DRJ13,OUT049,2608.5816889734074
FDD57,OUT045,1530.6359996984036
FDW19,OUT035,1714.5902530470134
DRD27,OUT018,1390.8331819737223
FDH27,OUT027,3768.450047122143
NCW30,OUT027,6365.922697090296
FDR40,OUT018,1087.5601621146213
FDG05,OUT013,2499.269152199733
NCY41,OUT019,56.01030021091093
FDI38,OUT018,3124.3190536363104
FDR20,OUT046,686.9851150186414
FDE09,OUT017,1666.4349246794618
FDN50,OUT019,267.1786831401826
DRF27,OUT045,2405.4425460177004
DRF51,OUT013,692.2668508847582
NCO02,OUT019,200.21918910237972
FDB51,OUT027,1650.9958951779347
FDJ50,OUT013,876.4045637077434
FDN52,OUT013,1380.696818760761
FDX14,OUT013,1274.6152104875123
FDT27,OUT019,596.4678923161231
FDV10,OUT013,722.4024095510883
FDU33,OUT046,691.119504453008
FDU58,OUT046,3138.304144438284
NCP42,OUT027,5224.408088857623
FDL51,OUT027,5504.825180871655
DRH15,OUT027,1106.766485153565
FDU16,OUT017,1387.574450858548
FDW15,OUT017,2434.7058155330674
FDQ44,OUT045,2066.9177464892473
NCI06,OUT027,4654.667062706497
DRK23,OUT019,642.9179355561157
FDC28,OUT035,1665.578388172098
NCY17,OUT019,117.49753436410343
NCV05,OUT018,2339.4905599820636
FDM34,OUT019,323.3229364464017
DRD60,OUT027,5228.3244489882
FDT38,OUT046,1372.8011930068362
FDQ57,OUT018,2205.5941675988465
FDE59,OUT027,1042.7501232123411
NCM43,OUT046,2917.784792388551
DRI51,OUT049,2914.8424528231453
NCG30,OUT017,2043.6497741026458
NCK54,OUT035,1905.8931374018116
FDQ16,OUT019,290.34347214564326
FDI36,OUT013,3141.0082051047125
FDX16,OUT027,3768.450047122143
FDA34,OUT046,2919.535878631777
FDJ48,OUT018,3543.3009312766612
FDU47,OUT035,2152.5590588682635
FDS39,OUT046,2167.1902952359583
FDD11,OUT046,3937.5330888270887
FDM16,OUT027,1992.3853231868195
FDU56,OUT018,2893.7029884437666
FDQ32,OUT017,2085.4194628349996
DRK35,OUT013,712.7183394333773
FDA58,OUT049,3843.417294627081
DRG48,OUT019,327.5350646693455
FDT59,OUT010,695.5639057986177
FDQ31,OUT019,301.2729730727317
FDS51,OUT018,844.3666255524054
FDW32,OUT027,2429.3991447919234
FDI15,OUT027,3480.4983177988665
NCV30,OUT017,990.806624604947
DRG25,OUT049,3239.277533638392
FDT02,OUT013,679.858146315666
FDO33,OUT027,3010.165408397715
FDP38,OUT035,816.4866665069308
FDZ45,OUT035,3255.8502829004256
NCA54,OUT027,4707.108631716257
FDU33,OUT017,790.9426915563052
FDN58,OUT017,3808.587775965668
FDI05,OUT045,1133.6333187618832
FDM57,OUT019,303.783389898802
NCS42,OUT027,2539.732995898073
FDB57,OUT045,3491.7421201376064
FDC03,OUT045,3130.8466038980646
FDZ58,OUT013,2148.2593465036853
NCK29,OUT045,2017.6905172166735
NCR53,OUT045,3686.746634866698
FDE26,OUT027,3768.450047122143
FDU52,OUT049,2441.711784435917
FDE41,OUT027,2356.013913442603
FDU38,OUT018,2828.291248656408
FDA52,OUT017,2879.8528869006955
FDW46,OUT046,1028.7137548935668
DRI59,OUT035,3787.3997093838807
FDT38,OUT035,1406.2407937113867
FDL33,OUT018,2876.9480951091255
FDQ01,OUT027,6323.951380230185
FDJ08,OUT046,3123.968971800278
FDQ47,OUT049,670.192839261707
NCZ18,OUT013,3950.4858101813115
FDE29,OUT017,943.9817362618185
FDF10,OUT027,3768.450047122143
FDC48,OUT049,1333.7598064757474
FDY58,OUT013,3878.8852001745727
NCX30,OUT010,827.0492880521023
FDV11,OUT013,2886.7305189984822
FDT46,OUT046,783.0470658023805
DRD01,OUT019,154.9385000498754
FDQ11,OUT013,4025.795466569539
NCM41,OUT017,1523.1209167340303
NCC55,OUT013,700.3012317286656
FDG45,OUT027,5504.825180871655
NCQ54,OUT049,2887.2706035254937
FDM34,OUT045,2125.9970902615
FDD17,OUT019,478.67290730860657
FDN38,OUT027,6323.951380230185
FDB53,OUT018,2239.3298320330855
NCL06,OUT035,3875.7021035206253
NCV18,OUT019,335.9064082409659
FDX25,OUT013,3282.408277361397
FDB39,OUT046,925.2059558219406
FDC33,OUT049,3182.7153558639125
NCO14,OUT018,559.2445745791264
FDA58,OUT027,5967.2287264643355
NCQ02,OUT017,3241.947068262797
NCR53,OUT017,3826.66067455664
FDN52,OUT046,1365.9235609090492
FDG26,OUT046,4015.633865362891
FDE23,OUT027,1375.6000302639432
DRI37,OUT013,933.2201830922038
DRH37,OUT018,2513.71102663667
FDO01,OUT035,2134.0930116280365
FDK45,OUT049,1929.6240993300764
FDP23,OUT049,3453.897489948206
FDM33,OUT035,3449.8573606780274
FDD36,OUT017,2035.1647568221456
FDL56,OUT017,1380.696818760761
FDT27,OUT010,672.6156602899881
FDG52,OUT017,733.4144310832417
NCL42,OUT035,3906.211879184244
DRJ24,OUT046,3123.968971800278
FDV38,OUT046,842.6883349382621
FDT35,OUT045,2753.889143096407
FDY51,OUT045,3457.4110811108244
FDC37,OUT017,1654.3695858594785
NCP43,OUT013,2919.1385902274606
FDO33,OUT045,1829.7342347571791
FDW04,OUT018,1945.765052945043
NCC31,OUT046,2460.031735456527
FDK22,OUT049,3475.5678155624623
FDJ50,OUT017,952.0445524936353
FDV13,OUT017,1422.452136260423
DRL60,OUT017,2442.1633560732866
FDW03,OUT017,1654.3695858594785
FDY27,OUT035,2956.486778089708
FDB39,OUT027,1640.1157404919818
FDU59,OUT045,2579.5003842564142
FDZ57,OUT049,2262.995404693465
FDO21,OUT049,3777.104666016053
FDS43,OUT018,2884.8534264308873
FDU28,OUT010,557.5129056788484
FDC51,OUT010,351.5582649868672
FDW16,OUT010,320.84889091950276
FDP32,OUT010,338.0198826242548
FDB60,OUT019,491.85724250824427
NCQ30,OUT046,1980.9942114958474
FDD26,OUT049,3182.7153558639125
FDI44,OUT045,1252.9643205380135
DRH23,OUT046,907.5667705545392
FDO44,OUT046,1857.215182779836
FDG04,OUT046,3187.408781672544
FDM32,OUT027,2526.8478040292966
FDM09,OUT013,2770.7683291398052
FDZ47,OUT013,1702.6683190108156
FDM40,OUT027,3246.0450386094913
FDY48,OUT017,1670.6386159820263
NCM30,OUT045,787.6538954922482
FDX36,OUT010,600.2920207036309
DRF03,OUT017,712.7183394333773
FDN51,OUT049,4366.241186190915
FDM57,OUT049,1321.6944676557641
FDB35,OUT049,1540.8491668766685
FDY13,OUT027,2340.3316457794035
FDA37,OUT017,2085.4194628349996
NCX53,OUT017,2237.526237505535
FDD59,OUT018,1075.494823294638
FDX10,OUT019,18.589919640417342
FDC03,OUT018,2828.291248656408
FDW43,OUT035,3787.3997093838807
FDW10,OUT046,2862.9737008572974
FDY14,OUT027,6606.458924258587
FDV43,OUT045,762.4030291216451
FDO40,OUT013,2442.1633560732866
FDP46,OUT027,2514.782465209314
NCE43,OUT019,348.5372833547219
FDD05,OUT035,2023.2189459458782
FDJ60,OUT010,422.46239185369467
DRE27,OUT018,1372.1188248203607
FDO11,OUT035,4059.816008520033
DRG11,OUT027,2690.8387018305925
FDK33,OUT010,674.9544785572505
DRM23,OUT045,2747.0115109986205
FDJ02,OUT027,3797.577913276619
NCZ05,OUT045,1672.0860437128895
NCL30,OUT013,2050.5274062004323
FDZ19,OUT018,2692.9558276269177
FDM45,OUT049,2085.5477996400623
FDO36,OUT046,2919.535878631777
NCK31,OUT045,748.1550091678133
DRJ37,OUT045,2397.985005477481
FDP24,OUT018,1768.3541029504122
FDF46,OUT013,1907.7836785455338
FDX46,OUT019,201.63501075823294
NCL18,OUT045,3089.0769151657105
FDJ26,OUT013,3397.855166551
FDJ07,OUT045,1941.081257766068
FDY15,OUT013,2451.7199247937965
DRG01,OUT045,1129.7493976900553
FDF58,OUT045,1040.77909371355
FDZ14,OUT019,362.5787253062365
FDP31,OUT049,1044.114628794028
FDH45,OUT013,715.5247774533016
FDA09,OUT010,440.7090469644949
FDW31,OUT035,3193.01039923174
FDA57,OUT046,706.6818912771085
NCE55,OUT035,2883.3678074586187
FDC17,OUT019,545.9534870720546
FDC59,OUT013,1043.4870127452787
FDA22,OUT013,2770.7683291398052
FDK52,OUT035,3730.837531609401
NCM26,OUT046,2533.0839025555724
NCT53,OUT035,2841.0034691188416
FDW45,OUT018,2205.5941675988465
NCI18,OUT035,3752.5076527493134
FDE38,OUT018,2437.633721345022
FDF08,OUT019,301.2729730727317
FDY58,OUT010,716.1734760442544
FDF58,OUT019,194.21162933139075
FDX39,OUT017,3404.7327986487867
FDB44,OUT049,3503.002127182466
FDF28,OUT013,2092.877003375219
FDE39,OUT013,1922.11885118354
FDT37,OUT018,3570.858220372795
FDZ45,OUT017,3203.848088773398
FDO40,OUT035,2449.6436998918653
FDM57,OUT027,2429.3991447919234
DRG36,OUT017,2879.8528869006955
FDY36,OUT010,269.7497987490602
DRL60,OUT027,3747.4624027624855
FDS25,OUT019,293.71257996438794
DRF49,OUT027,3011.9636434943395
FDP16,OUT045,3939.059264844405
FDS60,OUT049,2922.2999933633646
FDU15,OUT027,1056.3239796631735
FDK43,OUT046,2088.5880721035037
FDN25,OUT046,925.2059558219406
FDE53,OUT049,1661.874834006015
FDB22,OUT013,2448.506761273582
FDE39,OUT017,1982.00293769306
FDX35,OUT035,3860.5899700926952
NCG54,OUT049,2770.865838427688
FDH27,OUT035,2442.186159351646
NCK42,OUT013,3445.829074483545
FDS25,OUT049,1647.5396613680086
FDI10,OUT018,2615.338043857341
FDU35,OUT035,1658.4947781949686
FDI04,OUT017,3141.0082051047125
DRK23,OUT035,4052.3584679798137
FDB53,OUT019,377.30782980794
FDY02,OUT049,4213.036538154814
FDM60,OUT035,720.4247157231916
NCJ31,OUT010,564.9203956513509
DRP35,OUT017,2078.541830737213
NCQ30,OUT018,2020.5821015560084
DRL11,OUT010,384.1911290882421
FDU01,OUT013,3216.996537574038
FDR39,OUT035,2918.259864093186
FDO08,OUT046,2685.2693783449786
FDC02,OUT045,4144.1536769282375
NCZ29,OUT035,2117.8503373423373
FDF29,OUT010,320.86345914932673
FDZ23,OUT017,3203.848088773398
NCU53,OUT018,2571.530113728239
NCW30,OUT013,3900.644938255215
NCM26,OUT027,3892.78739103062
FDV50,OUT027,3158.304570343576
FDW15,OUT049,2441.711784435917
FDI35,OUT027,5215.76466072196
FDO11,OUT017,4007.8138143930055
FDN48,OUT046,1407.6788784087112
NCA17,OUT049,2451.8037562708896
NCN54,OUT013,1311.6310799962548
FDP22,OUT013,790.9426915563052
NCB54,OUT035,2102.991778488551
FDD08,OUT045,654.7919653612456
DRM48,OUT010,50.98498164786872
FDG41,OUT027,2919.824368276982
FDE44,OUT027,1375.6000302639432
FDE26,OUT035,2435.308527253859
NCS38,OUT013,2000.231201001385
NCJ54,OUT018,3414.9847418441304
FDI40,OUT019,262.56452794912707
FDN45,OUT018,3390.5162611481355
FDU43,OUT046,3931.6017243041856
FDI04,OUT010,557.5129056788484
NCC07,OUT018,1418.77031695544
NCC07,OUT019,399.90427130465935
NCD18,OUT045,3808.5181465939927
FDU55,OUT035,4083.671254745046
FDX59,OUT035,701.7721938462853
FDR52,OUT049,3182.7153558639125
NCP17,OUT013,1068.437543434038
FDQ32,OUT045,2059.460205949028
NCT17,OUT049,3320.2117880722653
FDO10,OUT049,959.5498006401718
FDE32,OUT049,677.0704713594938
FDN44,OUT045,2627.5712213286592
FDH02,OUT035,1453.1838179332449
FDK60,OUT013,1632.950803244343
FDS24,OUT019,303.783389898802
FDL03,OUT010,623.9359997522378
FDB46,OUT027,5504.825180871655
FDO48,OUT049,3749.6703543960493
FDZ39,OUT049,1736.7800564946838
FDT02,OUT027,1044.4643484542978
FDC50,OUT013,1526.4662866323451
FDP39,OUT035,816.4866665069308
DRG15,OUT018,740.9774279971164
FDP10,OUT018,1496.4485045791027
FDF53,OUT027,5208.307120181741
FDN34,OUT045,2753.889143096407
FDK02,OUT045,2052.5825738512412
FDC23,OUT045,2919.535878631777
FDJ10,OUT019,315.4986985432235
FDE53,OUT035,1673.0359287123172
FDR25,OUT035,4221.571622742208
FDW50,OUT046,2685.2693783449786
FDS09,OUT049,805.3255718006287
FDW49,OUT010,448.5332848676731
FDU51,OUT046,2856.0960687595107
FDF28,OUT018,1886.6857091727907
NCY30,OUT018,2778.3623023950336
FDD44,OUT045,4085.497180433071
FDX09,OUT017,2886.7305189984822
NCF30,OUT013,2043.6497741026458
FDZ50,OUT019,547.8194940791427
FDW37,OUT013,1434.5174750804063
FDD11,OUT049,4160.368347369913
DRH39,OUT018,960.1801684497848
FDA36,OUT049,3239.277533638392
NCG43,OUT049,1395.0653277723923
FDF02,OUT035,1658.700756074311
FDP57,OUT027,2689.040466733968
NCE42,OUT017,3849.684051800426
NCR38,OUT027,6288.7827865596755
FDP03,OUT019,313.6924968116925
FDO51,OUT035,720.4247157231916
NCQ42,OUT046,2091.8682771780063
NCM41,OUT046,1697.8924494686025
FDH48,OUT027,2429.3991447919234
DRF60,OUT046,3945.1552462790296
FDJ27,OUT035,1658.700756074311
FDQ14,OUT013,2434.7058155330674
FDN27,OUT017,1952.3215299808521
NCQ02,OUT046,3212.359312361303
FDJ33,OUT049,2085.5477996400623
FDP07,OUT027,5142.895380394382
DRE01,OUT049,4087.440226389954
FDU36,OUT045,1625.0551774904181
FDL28,OUT017,3808.587775965668
NCX53,OUT046,2192.1408259247173
FDZ39,OUT013,1729.2748083481474
NCP42,OUT013,3241.947068262797
FDJ14,OUT035,1332.8555623620664
FDK04,OUT049,947.4844618201888
NCC19,OUT017,3144.2225448418985
FDS09,OUT018,626.4644760522965
FDZ02,OUT046,1695.352601699323
FDD35,OUT018,1908.356034787047
NCY42,OUT017,2520.2757058911307
FDB05,OUT045,3924.724092206399
FDF20,OUT035,3200.467939771959
NCO41,OUT018,1356.919220706759
FDC40,OUT027,2316.4399044208876
FDV58,OUT045,3123.968971800278
FDZ57,OUT045,2196.294514470405
DRM35,OUT046,2862.9737008572974
DRN36,OUT018,1334.223531537258
FDQ13,OUT046,1311.4813004774992
DRO35,OUT010,361.1564215000186
NCD43,OUT035,1650.2092108977333
FDA51,OUT018,1764.1977699031643
NCX17,OUT027,6315.231845704579
NCZ17,OUT049,730.5915840556679
FDR11,OUT027,4051.3227566769624
FDW34,OUT049,4101.77539902796
FDN50,OUT017,1422.452136260423
FDS09,OUT046,783.0470658023805
FDS48,OUT018,2205.5941675988465
FDL44,OUT049,2660.5364471174803
DRF48,OUT018,2828.291248656408
FDA14,OUT018,2239.3298320330855
NCD30,OUT049,1505.9571102421014
FDI16,OUT017,818.707231147384
NCG06,OUT035,3726.7934476857204
DRZ24,OUT035,2023.4853105182406
NCS17,OUT045,1543.5211915671796
FDB37,OUT045,4254.646125238654
FDE10,OUT035,2152.5590588682635
FDC57,OUT045,3130.8466038980646
FDM12,OUT018,2828.291248656408
FDE24,OUT049,2152.0846839525343
FDW22,OUT045,3402.028737982358
DRD01,OUT027,1424.408338677084
NCZ18,OUT027,6280.958548656497
FDN49,OUT045,680.1074829208546
FDR22,OUT035,1974.5208584706184
FDV08,OUT019,77.55027811876144
FDY39,OUT046,3193.68648756675
FDV36,OUT049,2121.5532978923247
FDO60,OUT045,762.4030291216451
FDU04,OUT027,3199.497775318034
FDR20,OUT027,1375.6000302639432
FDW19,OUT019,308.41444996535296
FDU40,OUT049,3190.1728964041317
FDK15,OUT045,1497.3728484413919
DRF15,OUT035,2438.8821467222506
FDQ25,OUT017,2894.1880595387015
FDI48,OUT019,159.54998413866318
FDS49,OUT046,1259.8419526358005
FDV22,OUT046,2523.5831711307933
NCV42,OUT046,1679.5435842531087
FDX26,OUT046,3123.968971800278
FDI33,OUT018,1223.3317490675488
FDZ14,OUT049,2155.2653154065347
FDG10,OUT013,952.0445524936353
FDM38,OUT018,613.4778365621088
FDG26,OUT027,6195.556892717563
FDH46,OUT035,1673.0359287123172
FDN13,OUT018,1489.3648946019734
FDU57,OUT035,2435.308527253859
NCI06,OUT046,2828.08164422273
FDM38,OUT045,842.6883349382621
NCG42,OUT010,310.00545808747444
FDL39,OUT045,2862.9737008572974
FDT31,OUT019,542.0957128564514
FDV59,OUT013,3404.7327986487867
FDB49,OUT035,1673.0359287123172
FDD58,OUT049,1654.4172934657956
DRN59,OUT046,762.4030291216451
FDX48,OUT049,2473.061066334652
FDQ11,OUT049,4067.502617328739
FDY12,OUT049,875.9851538025977
FDQ11,OUT045,4015.633865362891
DRI11,OUT017,1911.3572980139252
FDY32,OUT027,4114.162640345649
FDS51,OUT045,936.0861105078936
FDR19,OUT010,305.8697926375394
DRB13,OUT018,2520.791671912531
FDS21,OUT035,981.5910500324269
FDQ40,OUT045,2870.4312413975167
NCE55,OUT013,2844.960830266128
FDX43,OUT027,4316.623404649433
FDS12,OUT049,2085.5477996400623
DRK01,OUT027,2483.6540631774265
FDN25,OUT017,939.9792136736522
FDB60,OUT046,3138.304144438284
FDQ13,OUT017,1326.254558329211
DRK13,OUT045,3123.968971800278
DRF25,OUT018,489.67298221164424
NCD42,OUT019,24.038928277630706
FDW25,OUT045,1372.8011930068362
NCV29,OUT027,4771.071827804305
NCK42,OUT035,3478.4051139157264
DRJ13,OUT027,3990.4456929932144
DRD15,OUT017,3707.4641630634405
FDM27,OUT045,2424.749943132397
FDZ50,OUT018,2891.1311323250934
FDC04,OUT046,3931.6017243041856
FDF50,OUT049,3239.277533638392
FDP15,OUT045,3734.6560789037253
FDK46,OUT035,4041.5337825623105
FDZ56,OUT018,2598.221235919612
FDY60,OUT049,2291.503024374304
FDB10,OUT035,4007.319041612705
FDR57,OUT045,2505.7232541942444
FDU58,OUT049,3190.1728964041317
FDH02,OUT046,1419.7442172286944
FDP48,OUT013,3206.4199448920713
FDI46,OUT035,3992.239343620545
FDW56,OUT013,3141.0082051047125
NCM19,OUT010,303.2919608743551
FDS50,OUT027,5563.248832258587
FDK24,OUT013,726.5367989854549
FDO36,OUT017,2886.7305189984822
FDK45,OUT027,3017.6229489379343
NCL05,OUT045,675.1704187362105
FDL32,OUT018,1764.1977699031643
FDA28,OUT049,2092.425431737849
FDY36,OUT018,967.3312571086426
FDP32,OUT018,1879.2281686325714
FDL50,OUT046,2059.460205949028
DRC24,OUT049,2484.7395803258905
NCS18,OUT017,1671.8625760080186
FDD16,OUT017,1155.284208711382
NCV18,OUT013,1420.644075006103
FDX07,OUT046,3058.9119198730755
NCZ05,OUT027,2728.98772297931
NCI31,OUT013,655.3172032591252
FDK14,OUT049,1321.6944676557641
NCR06,OUT045,724.0009845273835
NCF54,OUT049,2879.950396188578
DRG23,OUT010,370.7560418360291
FDD53,OUT046,686.9851150186414
NCM31,OUT027,3346.7138190830983
FDT16,OUT017,4180.577716452923
FDR40,OUT035,1305.3468921603342
DRG25,OUT017,3216.996537574038
FDT10,OUT035,969.5257112124439
FDY32,OUT013,2666.0970860662846
FDN50,OUT035,1441.1184791132616
FDZ35,OUT019,347.56382215899674
NCP54,OUT045,2091.8682771780063
NCD07,OUT035,1880.14343939449
FDS02,OUT018,2884.8534264308873
DRN59,OUT018,598.6999364612177
DRB24,OUT013,2529.903682776171
FDP37,OUT027,3158.304570343576
DRB01,OUT018,1679.3762223160977
FDR47,OUT046,3123.968971800278
NCM31,OUT010,420.3772442145343
NCF06,OUT027,5956.706957232526
